TrackId,Name,AlbumId,MediaTypeId,GenreId,Bytes,Price,PublisherID
512,Comportamento Geral,41,1,7,5997444,0.99,1
513,Ponto De Interrogação,41,1,7,5946265,0.99,3
514,"Espere Por Mim, Morena",41,1,7,6796523,0.99,2
515,Meia-Lua Inteira,23,1,7,7466288,0.99,3
516,Voce e Linda,23,1,7,8050268,0.99,2
517,Um Indio,23,1,7,6453213,0.99,2
518,Podres Poderes,23,1,7,8622495,0.99,1
519,Voce Nao Entende Nada - Cotidiano,23,1,7,13885612,0.99,4
520,O Estrangeiro,23,1,7,12472890,0.99,1
521,Menino Do Rio,23,1,7,4862277,0.99,2
522,Qualquer Coisa,23,1,7,6372433,0.99,3
523,Sampa,23,1,7,6151831,0.99,1
524,Queixa,23,1,7,9953962,0.99,4
525,O Leaozinho,23,1,7,6098150,0.99,3
526,Fora Da Ordem,23,1,7,11746781,0.99,4
527,Terra,23,1,7,13224055,0.99,2
528,"Alegria, Alegria",23,1,7,5497025,0.99,3
529,Balada Do Louco,42,1,4,7852328,0.99,4
530,Ando Meio Desligado,42,1,4,9484504,0.99,4
531,Top Top,42,1,4,4875374,0.99,2
532,Baby,42,1,4,5798202,0.99,2
533,A E O Z,42,1,4,16873005,0.99,2
534,Panis Et Circenses,42,1,4,4069688,0.99,4
535,Chão De Estrelas,42,1,4,9433620,0.99,4
536,Vida De Cachorro,42,1,4,6411149,0.99,4
537,Bat Macumba,42,1,4,6295223,0.99,3
538,Desculpe Babe,42,1,4,5637959,0.99,4
539,Rita Lee,42,1,4,6270503,0.99,2
540,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll",42,1,4,7346254,0.99,4
541,Banho De Lua,42,1,4,7232123,0.99,1
542,Meu Refrigerador Não Funciona,42,1,4,12495906,0.99,1
543,Burn,43,1,1,14775708,0.99,4
544,Stormbringer,43,1,1,9050022,0.99,2
545,Gypsy,43,1,1,11046952,0.99,2
546,Lady Double Dealer,43,1,1,7608759,0.99,3
547,Mistreated,43,1,1,24596235,0.99,3
548,Smoke On The Water,43,1,1,20103125,0.99,2
549,You Fool No One,43,1,1,26369966,0.99,2
550,Custard Pie,44,1,1,8348257,0.99,1
551,The Rover,44,1,1,11011286,0.99,3
552,In My Time Of Dying,44,1,1,21676727,0.99,4
553,Houses Of The Holy,44,1,1,7972503,0.99,2
554,Trampled Under Foot,44,1,1,11154468,0.99,4
555,Kashmir,44,1,1,16686580,0.99,4
556,Imperatriz,45,1,7,11348710,0.99,1
557,Beija-Flor,45,1,7,10991159,0.99,1
558,Viradouro,45,1,7,11484362,0.99,2
559,Mocidade,45,1,7,8817757,0.99,2
560,Unidos Da Tijuca,45,1,7,11440689,0.99,3
561,Salgueiro,45,1,7,10294741,0.99,1
562,Mangueira,45,1,7,9999506,0.99,4
563,União Da Ilha,45,1,7,11100945,0.99,1
564,Grande Rio,45,1,7,10251428,0.99,1
565,Portela,45,1,7,10712216,0.99,4
566,Caprichosos,45,1,7,11870956,0.99,1
567,Tradição,45,1,7,9114880,0.99,2
568,Império Serrano,45,1,7,11161196,0.99,2
569,Tuiuti,45,1,7,8749492,0.99,1
570,(Da Le) Yaleo,46,1,1,11769507,0.99,2
571,Love Of My Life,46,1,1,11634337,0.99,4
572,Put Your Lights On,46,1,1,9394769,0.99,1
573,Africa Bamba,46,1,1,9492487,0.99,3
574,Smooth,46,1,1,9867455,0.99,1
575,Do You Like The Way,46,1,1,11741062,0.99,1
576,Maria Maria,46,1,1,8664601,0.99,4
577,Migra,46,1,1,10963305,0.99,4
578,Corazon Espinado,46,1,1,9206802,0.99,4
579,Wishing It Was,46,1,1,9771348,0.99,4
580,El Farol,46,1,1,9599353,0.99,1
581,Primavera,46,1,1,12504234,0.99,4
582,The Calling,46,1,1,24703884,0.99,4
583,Solução,47,1,7,8100449,0.99,2
584,Manuel,47,1,7,7677671,0.99,3
585,Entre E Ouça,47,1,7,9391004,0.99,4
586,Um Contrato Com Deus,47,1,7,6636465,0.99,2
587,Um Jantar Pra Dois,47,1,7,8021589,0.99,2
588,Vamos Dançar,47,1,7,7617432,0.99,2
589,Um Love,47,1,7,6095524,0.99,2
590,Seis Da Tarde,47,1,7,7935898,0.99,4
591,Baixo Rio,47,1,7,6521676,0.99,4
592,Sombras Do Meu Destino,47,1,7,9161539,0.99,4
593,Do You Have Other Loves?,47,1,7,9604273,0.99,2
594,Agora Que O Dia Acordou,47,1,7,10572752,0.99,1
595,Já!!!,47,1,7,7103608,0.99,4
596,A Rua,47,1,7,7930264,0.99,2
597,Now's The Time,48,1,2,6358868,0.99,2
598,Jeru,48,1,2,6222536,0.99,3
599,Compulsion,48,1,2,11254474,0.99,4
600,Tempus Fugit,48,1,2,7548434,0.99,4
601,Walkin',48,1,2,26411634,0.99,2
602,'Round Midnight,48,1,2,11590284,0.99,4
603,Bye Bye Blackbird,48,1,2,15549224,0.99,3
604,New Rhumba,48,1,2,9018024,0.99,3
605,Generique,48,1,2,5437017,0.99,1
606,Summertime,48,1,2,6461370,0.99,4
607,So What,48,1,2,18360449,0.99,4
608,The Pan Piper,48,1,2,7593713,0.99,1
609,Someday My Prince Will Come,48,1,2,17890773,0.99,2
610,My Funny Valentine (Live),49,1,2,29416781,0.99,2
611,E.S.P.,49,1,2,11079866,0.99,2
612,Nefertiti,49,1,2,15478450,0.99,3
613,Petits Machins (Little Stuff),49,1,2,16131272,0.99,3
614,Miles Runs The Voodoo Down,49,1,2,27967919,0.99,3
615,Little Church (Live),49,1,2,6273225,0.99,2
616,Black Satin,49,1,2,10529483,0.99,3
617,Jean Pierre (Live),49,1,2,7955114,0.99,1
618,Time After Time,49,1,2,7292197,0.99,4
619,Portia,49,1,2,12520126,0.99,3
620,Space Truckin',50,1,1,39267613,0.99,4
621,Going Down / Highway Star,50,1,1,29846063,0.99,1
622,Mistreated (Alternate Version),50,1,1,27775442,0.99,4
623,You Fool No One (Alternate Version),50,1,1,24887209,0.99,3
624,Jeepers Creepers,51,1,2,5991903,0.99,4
625,Blue Rythm Fantasy,51,1,2,11204006,0.99,4
626,Drum Boogie,51,1,2,6185636,0.99,3
627,Let Me Off Uptown,51,1,2,6034685,0.99,2
628,Leave Us Leap,51,1,2,5898810,0.99,2
629,Opus No.1,51,1,2,5846041,0.99,4
630,Boogie Blues,51,1,2,6603153,0.99,1
631,How High The Moon,51,1,2,6529487,0.99,2
632,Disc Jockey Jump,51,1,2,6260820,0.99,2
633,Up An' Atom,51,1,2,5822645,0.99,2
634,Bop Boogie,51,1,2,6093124,0.99,2
635,Lemon Drop,51,1,2,6287531,0.99,1
636,Coronation Drop,51,1,2,5899898,0.99,2
637,Overtime,51,1,2,5432236,0.99,1
638,Imagination,51,1,2,9444385,0.99,2
639,Don't Take Your Love From Me,51,1,2,9244238,0.99,2
640,Midget,51,1,2,7257663,0.99,4
641,I'm Coming Virginia,51,1,2,9209827,0.99,4
642,Payin' Them Dues Blues,51,1,2,6536918,0.99,4
643,Jungle Drums,51,1,2,6546063,0.99,3
644,Showcase,51,1,2,6697510,0.99,2
645,Swedish Schnapps,51,1,2,6359750,0.99,3
646,Samba Da Bênção,52,1,11,13490008,0.99,2
647,Pot-Pourri N.º 4,52,1,11,13125975,0.99,2
648,Onde Anda Você,52,1,11,5550356,0.99,1
649,Samba Da Volta,52,1,11,5676090,0.99,4
650,Canto De Ossanha,52,1,11,6771624,0.99,2
651,Pot-Pourri N.º 5,52,1,11,7117769,0.99,2
652,Formosa,52,1,11,4560873,0.99,2
653,Como ? Duro Trabalhar,52,1,11,7541177,0.99,2
654,Minha Namorada,52,1,11,7927967,0.99,1
655,Por Que Será,52,1,11,5371483,0.99,4
656,Berimbau,52,1,11,6335548,0.99,2
657,Deixa,52,1,11,5932799,0.99,1
658,Pot-Pourri N.º 2,52,1,11,6878359,0.99,4
659,Samba Em Prelúdio,52,1,11,6923473,0.99,3
660,Carta Ao Tom 74,52,1,11,5382354,0.99,3
661,Linha de Passe (João Bosco),53,1,7,7902328,0.99,1
662,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),53,1,7,5399626,0.99,4
663,Chão de Giz (Elba Ramalho),53,1,7,9016916,0.99,1
664,Marina (Dorival Caymmi),53,1,7,5523628,0.99,1
665,Aquarela (Toquinho),53,1,7,8480140,0.99,1
666,Coração do Agreste (Fafá de Belém),53,1,7,8380320,0.99,2
667,Dona (Roupa Nova),53,1,7,7991295,0.99,2
668,Começaria Tudo Outra Vez (Maria Creuza),53,1,7,6851151,0.99,1
669,Caçador de Mim (Sá & Guarabyra),53,1,7,7751360,0.99,1
670,Romaria (Renato Teixeira),53,1,7,8033885,0.99,2
671,As Rosas Não Falam (Beth Carvalho),53,1,7,3836641,0.99,2
672,Wave (Os Cariocas),53,1,7,4298006,0.99,4
673,Garota de Ipanema (Dick Farney),53,1,7,5767474,0.99,4
674,Preciso Apender a Viver Só (Maysa),53,1,7,4642359,0.99,1
675,Susie Q,54,1,1,9043825,0.99,3
676,I Put A Spell On You,54,1,1,8943000,0.99,1
677,Proud Mary,54,1,1,6229590,0.99,1
678,Bad Moon Rising,54,1,1,4609835,0.99,4
679,Lodi,54,1,1,6260214,0.99,3
680,Green River,54,1,1,5105874,0.99,3
681,Commotion,54,1,1,5354252,0.99,4
682,Down On The Corner,54,1,1,5521804,0.99,1
683,Fortunate Son,54,1,1,4617559,0.99,4
684,Travelin' Band,54,1,1,4270414,0.99,1
685,Who'll Stop The Rain,54,1,1,4899579,0.99,1
686,Up Around The Bend,54,1,1,5368701,0.99,2
687,Run Through The Jungle,54,1,1,6156567,0.99,3
688,Lookin' Out My Back Door,54,1,1,5034670,0.99,4
689,Long As I Can See The Light,54,1,1,6924024,0.99,2
690,I Heard It Through The Grapevine,54,1,1,21947845,0.99,1
691,Have You Ever Seen The Rain?,54,1,1,5263675,0.99,2
692,Hey Tonight,54,1,1,5343807,0.99,3
693,Sweet Hitch-Hiker,54,1,1,5716603,0.99,4
694,Someday Never Comes,54,1,1,7945235,0.99,4
695,Walking On The Water,55,1,1,9302129,0.99,1
696,"Suzie-Q, Pt. 2",55,1,1,7986637,0.99,4
697,Born On The Bayou,55,1,1,10361866,0.99,3
698,Good Golly Miss Molly,55,1,1,5348175,0.99,2
699,Tombstone Shadow,55,1,1,7209080,0.99,4
700,Wrote A Song For Everyone,55,1,1,9675875,0.99,4
701,Night Time Is The Right Time,55,1,1,6211173,0.99,2
702,Cotton Fields,55,1,1,5919224,0.99,3
703,It Came Out Of The Sky,55,1,1,5807474,0.99,1
704,Don't Look Now,55,1,1,4366455,0.99,2
705,The Midnight Special,55,1,1,8297482,0.99,2
706,Before You Accuse Me,55,1,1,6815126,0.99,2
707,My Baby Left Me,55,1,1,4633440,0.99,4
708,Pagan Baby,55,1,1,12713813,0.99,4
709,(Wish I Could) Hideaway,55,1,1,7432978,0.99,2
710,It's Just A Thought,55,1,1,7778319,0.99,4
711,Molina,55,1,1,5390811,0.99,2
712,Born To Move,55,1,1,11260814,0.99,4
713,Lookin' For A Reason,55,1,1,6933135,0.99,1
714,Hello Mary Lou,55,1,1,4476563,0.99,1
715,Gatas Extraordinárias,56,1,7,7095702,0.99,3
716,Brasil,56,1,7,7911683,0.99,1
717,Eu Sou Neguinha (Ao Vivo),56,1,7,8376000,0.99,2
718,Geração Coca-Cola (Ao Vivo),56,1,7,7573301,0.99,2
719,Lanterna Dos Afogados,56,1,7,6714582,0.99,2
720,Coroné Antonio Bento,56,1,7,6713066,0.99,3
721,"Você Passa, Eu Acho Graça (Ao Vivo)",56,1,7,6943576,0.99,1
722,Meu Mundo Fica Completo (Com Você),56,1,7,8322240,0.99,4
723,1° De Julho,56,1,7,9017535,0.99,2
724,Música Urbana 2,56,1,7,6383472,0.99,4
725,Vida Bandida (Ao Vivo),56,1,7,6360785,0.99,1
726,Palavras Ao Vento,56,1,7,7048676,0.99,1
727,Não Sei O Que Eu Quero Da Vida,56,1,7,5024963,0.99,3
728,Woman Is The Nigger Of The World (Ao Vivo),56,1,7,9724145,0.99,2
729,Juventude Transviada (Ao Vivo),56,1,7,9183808,0.99,4
730,Malandragem,57,1,7,8165048,0.99,3
731,O Segundo Sol,57,1,7,8335629,0.99,1
732,Smells Like Teen Spirit (Ao Vivo),57,1,7,10384506,0.99,4
733,E.C.T.,57,1,7,7571834,0.99,2
734,Todo Amor Que Houver Nesta Vida,57,1,7,7420347,0.99,4
735,Metrô. Linha 743,57,1,7,5837495,0.99,1
736,Nós (Ao Vivo),57,1,7,6498661,0.99,1
737,Na Cadência Do Samba,57,1,7,6483952,0.99,1
738,Admirável Gado Novo,57,1,7,9144031,0.99,2
739,Eleanor Rigby,57,1,7,6303205,0.99,4
740,Socorro,57,1,7,8549393,0.99,4
741,Blues Da Piedade,57,1,7,8472964,0.99,1
742,Rubens,57,1,7,7026317,0.99,1
743,Não Deixe O Samba Morrer - Cassia Eller e Alcione,57,1,7,8936345,0.99,2
744,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),57,1,7,6195854,0.99,4
745,Comin' Home,58,1,1,7644604,0.99,1
746,Lady Luck,58,1,1,5501379,0.99,2
747,Gettin' Tighter,58,1,1,7176909,0.99,1
748,Dealer,58,1,1,7591066,0.99,2
749,I Need Love,58,1,1,8701064,0.99,3
750,Drifter,58,1,1,8001505,0.99,2
751,Love Child,58,1,1,6173806,0.99,3
752,This Time Around / Owed to 'G' [Instrumental],58,1,1,11995679,0.99,3
753,You Keep On Moving,58,1,1,10447868,0.99,2
754,Speed King,59,1,1,8587578,0.99,2
755,Bloodsucker,59,1,1,8344405,0.99,1
756,Child In Time,59,1,1,20230089,0.99,2
757,Flight Of The Rat,59,1,1,15563967,0.99,2
758,Into The Fire,59,1,1,6849310,0.99,1
759,Living Wreck,59,1,1,8993056,0.99,2
760,Hard Lovin' Man,59,1,1,13931179,0.99,3
761,Fireball,60,1,1,6714807,0.99,4
762,No No No,60,1,1,13646606,0.99,4
763,Strange Kind Of Woman,60,1,1,8072036,0.99,3
764,Anyone's Daughter,60,1,1,9354480,0.99,3
765,The Mule,60,1,1,10638390,0.99,4
766,Fools,60,1,1,16279366,0.99,4
767,No One Came,60,1,1,12643813,0.99,2
768,Knocking At Your Back Door,61,1,1,13779332,0.99,2
769,Bad Attitude,61,1,1,10035180,0.99,2
770,Child In Time (Son Of Aleric - Instrumental),61,1,1,19712753,0.99,4
771,Nobody's Home,61,1,1,7929493,0.99,2
772,Black Night,61,1,1,12058906,0.99,2
773,Perfect Strangers,61,1,1,10445353,0.99,3
774,The Unwritten Law,61,1,1,9740361,0.99,1
775,Call Of The Wild,61,1,1,9575295,0.99,1
776,Hush,61,1,1,6944928,0.99,2
777,Smoke On The Water,61,1,1,15180849,0.99,4
778,Space Trucking,61,1,1,11122183,0.99,2
779,Highway Star,62,1,1,12012452,0.99,2
780,Maybe I'm A Leo,62,1,1,9502646,0.99,1
781,Pictures Of Home,62,1,1,9903835,0.99,1
782,Never Before,62,1,1,7832790,0.99,3
783,Smoke On The Water,62,1,1,11246496,0.99,1
784,Lazy,62,1,1,14397671,0.99,4
785,Space Truckin',62,1,1,8981030,0.99,2
786,Vavoom : Ted The Mechanic,63,1,1,8510755,0.99,4
787,Loosen My Strings,63,1,1,11702232,0.99,2
788,Soon Forgotten,63,1,1,9401383,0.99,1
789,Sometimes I Feel Like Screaming,63,1,1,14789410,0.99,4
790,Cascades : I'm Not Your Lover,63,1,1,9209693,0.99,4
791,The Aviator,63,1,1,10532053,0.99,1
792,Rosa's Cantina,63,1,1,10323804,0.99,4
793,A Castle Full Of Rascals,63,1,1,10159566,0.99,4
794,A Touch Away,63,1,1,9098561,0.99,1
795,Hey Cisco,63,1,1,11600029,0.99,3
796,Somebody Stole My Guitar,63,1,1,8180421,0.99,2
797,The Purpendicular Waltz,63,1,1,9299131,0.99,2
798,King Of Dreams,64,1,1,10733847,0.99,2
799,The Cut Runs Deep,64,1,1,11191650,0.99,2
800,Fire In The Basement,64,1,1,9267550,0.99,1
801,Truth Hurts,64,1,1,10224612,0.99,2
802,Breakfast In Bed,64,1,1,10323804,0.99,3
803,Love Conquers All,64,1,1,7328516,0.99,3
804,Fortuneteller,64,1,1,11369671,0.99,2
805,Too Much Is Not Enough,64,1,1,8382800,0.99,2
806,Wicked Ways,64,1,1,12826582,0.99,4
807,Stormbringer,65,1,1,8044864,0.99,1
808,Love Don't Mean a Thing,65,1,1,8675026,0.99,1
809,Holy Man,65,1,1,8818093,0.99,4
810,Hold On,65,1,1,10022428,0.99,3
811,Lady Double Dealer,65,1,1,6554330,0.99,3
812,You Can't Do it Right (With the One You Love),65,1,1,6709579,0.99,3
813,High Ball Shooter,65,1,1,8772471,0.99,2
814,The Gypsy,65,1,1,7946614,0.99,2
815,Soldier Of Fortune,65,1,1,6315321,0.99,3
816,The Battle Rages On,66,1,1,11626228,0.99,3
817,Lick It Up,66,1,1,7792604,0.99,1
818,Anya,66,1,1,12754921,0.99,3
819,Talk About Love,66,1,1,8072171,0.99,2
820,Time To Kill,66,1,1,11354742,0.99,2
821,Ramshackle Man,66,1,1,10874679,0.99,4
822,A Twist In The Tail,66,1,1,8413103,0.99,4
823,Nasty Piece Of Work,66,1,1,9076997,0.99,4
824,Solitaire,66,1,1,9157021,0.99,3
825,One Man's Meat,66,1,1,9068960,0.99,4
826,Pour Some Sugar On Me,67,1,1,9518842,0.99,2
827,Photograph,67,1,1,8108507,0.99,2
828,Love Bites,67,1,1,11305791,0.99,4
829,Let's Get Rocked,67,1,1,9724150,0.99,1
830,Two Steps Behind [Acoustic Version],67,1,1,8523388,0.99,4
831,Animal,67,1,1,7985133,0.99,3
832,Heaven Is,67,1,1,6988128,0.99,2
833,Rocket,67,1,1,8092463,0.99,1
834,When Love & Hate Collide,67,1,1,8364633,0.99,1
835,Action,67,1,1,7130830,0.99,4
836,Make Love Like A Man,67,1,1,8309725,0.99,1
837,Armageddon It,67,1,1,10522352,0.99,2
838,Have You Ever Needed Someone So Bad,67,1,1,10400020,0.99,2
839,Rock Of Ages,67,1,1,8150318,0.99,2
840,Hysteria,67,1,1,11622738,0.99,2
841,Bringin' On The Heartbreak,67,1,1,8853324,0.99,2
842,Roll Call,68,1,2,10653494,0.99,1
843,Otay,68,1,2,14176083,0.99,2
844,Groovus Interruptus,68,1,2,10602166,0.99,2
845,Paris On Mine,68,1,2,12059507,0.99,4
846,In Time,68,1,2,12287103,0.99,4
847,Plan B,68,1,2,9032315,0.99,4
848,Outbreak,68,1,2,21685807,0.99,2
849,"Baltimore, DC",68,1,2,11394473,0.99,2
850,Talkin Loud and Saying Nothin,68,1,2,11994859,0.99,1
851,Pétala,69,1,7,8856165,0.99,4
852,Meu Bem-Querer,69,1,7,8330047,0.99,1
853,Cigano,69,1,7,10037362,0.99,1
854,Boa Noite,69,1,7,11283582,0.99,3
855,Fato Consumado,69,1,7,7018586,0.99,4
856,Faltando Um Pedaço,69,1,7,8788760,0.99,2
857,?libi,69,1,7,6928434,0.99,4
858,Esquinas,69,1,7,9096726,0.99,2
859,Se...,69,1,7,9413777,0.99,1
860,Eu Te Devoro,69,1,7,10312775,0.99,3
861,Lilás,69,1,7,9049542,0.99,3
862,Acelerou,69,1,7,9396942,0.99,2
863,Um Amor Puro,69,1,7,10687311,0.99,4
864,Samurai,70,1,7,10872787,0.99,1
865,Nem Um Dia,70,1,7,11181446,0.99,4
866,Oceano,70,1,7,7026441,0.99,1
867,Açai,70,1,7,8893682,0.99,4
868,Serrado,70,1,7,9842240,0.99,3
869,Flor De Lis,70,1,7,7801108,0.99,4
870,Amar ? Tudo,70,1,7,7073899,0.99,1
871,Azul,70,1,7,8381029,0.99,3
872,Seduzir,70,1,7,9163253,0.99,3
873,A Carta,70,1,7,11493463,0.99,2
874,Sina,70,1,7,8906539,0.99,4
875,Acelerou,70,1,7,9391439,0.99,4
876,Um Amor Puro,70,1,7,10664698,0.99,3
877,O Bêbado e a Equilibrista,71,1,7,7306143,0.99,1
878,O Mestre-Sala dos Mares,71,1,7,6180414,0.99,4
879,Atrás da Porta,71,1,7,5432518,0.99,1
880,"Dois Pra Lá, Dois Pra Cá",71,1,7,8684639,0.99,2
881,Casa no Campo,71,1,7,5531841,0.99,4
882,Romaria,71,1,7,7968525,0.99,4
883,"Alô, Alô, Marciano",71,1,7,8137254,0.99,2
884,Me Deixas Louca,71,1,7,6888030,0.99,1
885,Fascinação,71,1,7,5793959,0.99,4
886,Saudosa Maloca,71,1,7,9059416,0.99,4
887,As Aparências Enganam,71,1,7,8014346,0.99,4
888,Madalena,71,1,7,5243721,0.99,2
889,Maria Rosa,71,1,7,7592504,0.99,1
890,Aprendendo A Jogar,71,1,7,9391041,0.99,2
891,Layla,72,1,6,14115792,0.99,4
892,Badge,72,1,6,5322942,0.99,3
893,I Feel Free,72,1,6,5725684,0.99,4
894,Sunshine Of Your Love,72,1,6,8225889,0.99,4
895,Crossroads,72,1,6,8273540,0.99,2
896,Strange Brew,72,1,6,5489787,0.99,4
897,White Room,72,1,6,9872606,0.99,4
898,Bell Bottom Blues,72,1,6,9946681,0.99,2
899,Cocaine,72,1,6,7138399,0.99,4
900,I Shot The Sheriff,72,1,6,8738973,0.99,4
901,After Midnight,72,1,6,6460941,0.99,2
902,Swing Low Sweet Chariot,72,1,6,6896288,0.99,3
903,Lay Down Sally,72,1,6,7774207,0.99,4
904,Knockin On Heavens Door,72,1,6,8758819,0.99,1
905,Wonderful Tonight,72,1,6,7326923,0.99,2
906,Let It Grow,72,1,6,9742568,0.99,2
907,Promises,72,1,6,6006154,0.99,4
908,I Can't Stand It,72,1,6,8271980,0.99,2
909,Signe,73,1,6,6475042,0.99,4
910,Before You Accuse Me,73,1,6,7456807,0.99,4
911,Hey Hey,73,1,6,6543487,0.99,2
912,Tears In Heaven,73,1,6,9032835,0.99,4
913,Lonely Stranger,73,1,6,10894406,0.99,3
914,Nobody Knows You When You're Down & Out,73,1,6,7669922,0.99,4
915,Layla,73,1,6,9490542,0.99,1
916,Running On Faith,73,1,6,12536275,0.99,2
917,Walkin' Blues,73,1,6,7435192,0.99,4
918,Alberta,73,1,6,7412975,0.99,3
919,San Francisco Bay Blues,73,1,6,6724021,0.99,3
920,Malted Milk,73,1,6,7096781,0.99,3
921,Old Love,73,1,6,15780747,0.99,2
922,Rollin' And Tumblin',73,1,6,8407355,0.99,4
923,Collision,74,1,4,6656596,0.99,1
924,Stripsearch,74,1,4,8861119,0.99,4
925,Last Cup Of Sorrow,74,1,4,8221247,0.99,1
926,Naked In Front Of The Computer,74,1,4,4225077,0.99,2
927,Helpless,74,1,4,10753135,0.99,1
928,Mouth To Mouth,74,1,4,7505887,0.99,2
929,Ashes To Ashes,74,1,4,7093746,0.99,2
930,She Loves Me Not,74,1,4,6887544,0.99,3
931,Got That Feeling,74,1,4,4643227,0.99,2
932,Paths Of Glory,74,1,4,8436300,0.99,3
933,Home Sick Home,74,1,4,3898976,0.99,4
934,Pristina,74,1,4,7497361,0.99,1
935,Land Of Sunshine,75,1,4,7353567,0.99,3
936,Caffeine,75,1,4,8747367,0.99,4
937,Midlife Crisis,75,1,4,8628841,0.99,1
938,RV,75,1,4,7288162,0.99,2
939,Smaller And Smaller,75,1,4,10180103,0.99,2
940,Everything's Ruined,75,1,4,9010917,0.99,2
941,Malpractice,75,1,4,7900683,0.99,2
942,Kindergarten,75,1,4,8853647,0.99,1
943,Be Aggressive,75,1,4,7298027,0.99,3
944,A Small Victory,75,1,4,9733572,0.99,1
945,Crack Hitler,75,1,4,9162435,0.99,4
946,Jizzlobber,75,1,4,12926140,0.99,4
947,Midnight Cowboy,75,1,4,8242626,0.99,1
948,Easy,75,1,4,6073008,0.99,4
949,Get Out,76,1,1,4524972,0.99,4
950,Ricochet,76,1,1,8808812,0.99,4
951,Evidence,76,1,1,9626136,0.99,2
952,The Gentle Art Of Making Enemies,76,1,1,6908609,0.99,4
953,Star A.D.,76,1,1,6747658,0.99,4
954,Cuckoo For Caca,76,1,1,7388369,0.99,4
955,Caralho Voador,76,1,1,8029054,0.99,4
956,Ugly In The Morning,76,1,1,6224997,0.99,2
957,Digging The Grave,76,1,1,6109259,0.99,2
958,Take This Bottle,76,1,1,9779971,0.99,3
959,King For A Day,76,1,1,13163733,0.99,4
960,What A Day,76,1,1,5203430,0.99,4
961,The Last To Know,76,1,1,8736776,0.99,1
962,Just A Man,76,1,1,11031254,0.99,1
963,Absolute Zero,76,1,1,5929427,0.99,2
964,From Out Of Nowhere,77,1,4,6587802,0.99,4
965,Epic,77,1,4,9631296,0.99,4
966,Falling To Pieces,77,1,4,10333123,0.99,4
967,Surprise! You're Dead!,77,1,4,4823036,0.99,3
968,Zombie Eaters,77,1,4,11835367,0.99,3
969,The Real Thing,77,1,4,16233080,0.99,2
970,Underwater Love,77,1,4,7634387,0.99,3
971,The Morning After,77,1,4,7355898,0.99,2
972,Woodpecker From Mars,77,1,4,11174250,0.99,4
973,War Pigs,77,1,4,15267802,0.99,3
974,Edge Of The World,77,1,4,8235607,0.99,1
975,Deixa Entrar,78,1,7,1095012,0.99,4
976,Falamansa Song,78,1,7,7921313,0.99,2
977,Xote Dos Milagres,78,1,7,8897778,0.99,4
978,Rindo ? Toa,78,1,7,7365321,0.99,1
979,Confidência,78,1,7,7460829,0.99,4
980,Forró De Tóquio,78,1,7,5588756,0.99,4
981,Zeca Violeiro,78,1,7,4781949,0.99,1
982,Avisa,78,1,7,11844320,0.99,2
983,Principiando/Decolagem,78,1,7,3923789,0.99,4
984,Asas,78,1,7,7711669,0.99,2
985,Medo De Escuro,78,1,7,7056323,0.99,1
986,Oração,78,1,7,9003882,0.99,3
987,Minha Gata,78,1,7,6039502,0.99,4
988,Desaforo,78,1,7,5853561,0.99,3
989,In Your Honor,79,1,1,7468463,0.99,1
990,No Way Back,79,1,1,6421400,0.99,2
991,Best Of You,79,1,1,8363467,0.99,4
992,DOA,79,1,1,8232342,0.99,1
993,Hell,79,1,1,3819255,0.99,4
994,The Last Song,79,1,1,6496742,0.99,4
995,Free Me,79,1,1,9109340,0.99,4
996,Resolve,79,1,1,9416186,0.99,3
997,The Deepest Blues Are Black,79,1,1,7735473,0.99,1
998,End Over End,79,1,1,11395296,0.99,4
999,Still,80,1,1,10323157,0.99,2
1000,What If I Do?,80,1,1,9929799,0.99,2
1001,Miracle,80,1,1,6877994,0.99,2
1002,Another Round,80,1,1,8752670,0.99,1
1003,Friend Of A Friend,80,1,1,6355088,0.99,2
1004,Over And Out,80,1,1,10428382,0.99,1
1005,On The Mend,80,1,1,9071997,0.99,4
1006,Virginia Moon,80,1,1,7494639,0.99,1
1007,Cold Day In The Sun,80,1,1,6596617,0.99,2
1008,Razor,80,1,1,9721373,0.99,2
1009,All My Life,81,1,4,8665545,0.99,2
1010,Low,81,1,4,8847196,0.99,3
1011,Have It All,81,1,4,9729292,0.99,4
1012,Times Like These,81,1,4,8624691,0.99,2
1013,Disenchanted Lullaby,81,1,4,8919111,0.99,2
1014,Tired Of You,81,1,4,10094743,0.99,4
1015,Halo,81,1,4,10026371,0.99,1
1016,Lonely As You,81,1,4,9022628,0.99,4
1017,Overdrive,81,1,4,8793187,0.99,1
1018,Burn Away,81,1,4,9678073,0.99,2
1019,Come Back,81,1,4,15371980,0.99,1
1020,Doll,82,1,1,2702572,0.99,1
1021,Monkey Wrench,82,1,1,7527531,0.99,2
1022,"Hey, Johnny Park!",82,1,1,8079480,0.99,4
1023,My Poor Brain,82,1,1,6973746,0.99,1
1024,Wind Up,82,1,1,4950667,0.99,2
1025,Up In Arms,82,1,1,4406227,0.99,4
1026,My Hero,82,1,1,8472365,0.99,1
1027,See You,82,1,1,4888173,0.99,2
